policy_id,customer_id,product_id,year,premium,interest_rate,age,income,risk_score,retirement_horizon,product_type,risk_level,avg_return,fee_percent,liquidity
1502,686,2,2019,21166.617511695033,2.5,42,55053.44533844355,2,22,variable,high,0.07,0.025,high
1503,663,2,2020,9688.939467057367,0.25,69,51304.50140532797,7,23,variable,high,0.07,0.025,high
1504,211,3,2017,14868.727536357168,1.0,45,88657.44862534164,6,27,indexed,medium,0.05,0.015,medium
1505,302,3,2021,37699.13067655593,0.25,32,59296.93546136366,3,3,indexed,medium,0.05,0.015,medium
1506,86,3,2020,29099.625408605585,0.25,40,63910.18300314913,4,23,indexed,medium,0.05,0.015,medium
1507,397,3,2018,26400.266183843294,2.0,30,80697.27713546867,6,10,indexed,medium,0.05,0.015,medium
1508,253,1,2017,23564.12583534376,1.0,27,53470.92221898633,9,12,fixed,low,0.03,0.01,low
1509,533,3,2019,13388.628878090276,2.5,72,65108.676891441,4,2,indexed,medium,0.05,0.015,medium
1510,769,3,2017,17994.288193442313,1.0,54,76336.77419264504,6,15,indexed,medium,0.05,0.015,medium
1511,891,2,2024,19220.77264321484,5.25,42,31355.02689560214,6,13,variable,high,0.07,0.025,high
1512,915,2,2023,25495.74316064444,5.0,55,82089.89970885267,8,24,variable,high,0.07,0.025,high
1513,381,2,2023,35089.18894266903,5.0,61,84255.68778260837,1,29,variable,high,0.07,0.025,high
1514,444,1,2020,31183.38136793128,0.25,49,93890.23523396994,4,3,fixed,low,0.03,0.01,low
1515,33,3,2020,5806.1564420395935,0.25,31,55536.80731638218,8,19,indexed,medium,0.05,0.015,medium
1516,260,3,2018,22239.949689010486,2.0,32,78152.36553600414,4,29,indexed,medium,0.05,0.015,medium
1517,234,1,2018,27367.633451678972,2.0,61,69985.20062765597,6,25,fixed,low,0.03,0.01,low
1518,515,3,2016,26188.603301446354,0.5,64,93240.20792544066,7,10,indexed,medium,0.05,0.015,medium
1519,859,2,2024,13707.662366125805,5.25,60,39117.17955284298,2,3,variable,high,0.07,0.025,high
1520,308,1,2018,49141.09215768361,2.0,61,31860.008440738413,6,18,fixed,low,0.03,0.01,low
1521,739,3,2022,7229.154376688812,3.0,66,70149.08676573081,5,17,indexed,medium,0.05,0.015,medium
1522,796,1,2024,9168.1155333395,5.25,40,75872.17374072425,6,11,fixed,low,0.03,0.01,low
1523,70,1,2016,22335.950812615763,0.5,60,84129.60310830109,9,34,fixed,low,0.03,0.01,low
1524,454,3,2023,41168.03054963853,5.0,43,51524.490887840155,2,27,indexed,medium,0.05,0.015,medium
1525,439,2,2015,11638.051492958291,0.25,36,75884.91182001935,8,20,variable,high,0.07,0.025,high
1526,825,3,2016,17341.716343530075,0.5,32,83992.84065567894,1,2,indexed,medium,0.05,0.015,medium
1527,364,3,2016,30772.93673015693,0.5,66,85199.27004683176,3,17,indexed,medium,0.05,0.015,medium
1528,983,2,2020,19821.378451122666,0.25,66,56006.671477252035,7,35,variable,high,0.07,0.025,high
1529,766,3,2021,16653.961454697044,0.25,38,30302.242035122254,6,1,indexed,medium,0.05,0.015,medium
1530,481,3,2017,25656.3290188672,1.0,49,43150.05017266598,7,12,indexed,medium,0.05,0.015,medium
1531,144,3,2023,22725.17990229593,5.0,70,61539.079804510904,9,13,indexed,medium,0.05,0.015,medium
1532,24,1,2019,30304.387856367914,2.5,29,57355.13891753234,4,20,fixed,low,0.03,0.01,low
1533,965,1,2019,32914.68889065363,2.5,69,57725.22853630722,8,3,fixed,low,0.03,0.01,low
1534,425,1,2018,23070.03060005362,2.0,64,59712.91066871703,4,21,fixed,low,0.03,0.01,low
1535,746,3,2023,22917.32725378309,5.0,42,72109.1683364107,4,4,indexed,medium,0.05,0.015,medium
1536,845,2,2022,22141.109822861334,3.0,39,51707.685004460545,7,29,variable,high,0.07,0.025,high
1537,175,1,2018,24891.305566492876,2.0,64,90833.45623592734,9,31,fixed,low,0.03,0.01,low
1538,844,2,2018,20551.70637871464,2.0,27,75679.28495778494,1,3,variable,high,0.07,0.025,high
1539,325,3,2016,19993.915176777107,0.5,37,42212.960138415845,8,7,indexed,medium,0.05,0.015,medium
1540,869,1,2023,31966.271208272425,5.0,43,52063.2355851071,1,12,fixed,low,0.03,0.01,low
1541,671,3,2017,35161.16180355043,1.0,55,70132.08055003968,1,37,indexed,medium,0.05,0.015,medium
1542,860,2,2018,4924.470553665791,2.0,26,67592.04203572508,9,3,variable,high,0.07,0.025,high
1543,348,1,2021,20100.21151740569,0.25,58,62854.96672089913,1,13,fixed,low,0.03,0.01,low
1544,798,1,2024,13113.055665547654,5.25,68,57019.21367659636,8,30,fixed,low,0.03,0.01,low
1545,18,1,2022,16890.285335139277,3.0,51,85633.18433567799,6,7,fixed,low,0.03,0.01,low
1546,44,1,2022,24025.162097353215,3.0,53,78451.27033696284,1,10,fixed,low,0.03,0.01,low
1547,155,2,2018,26694.383715424683,2.0,60,54603.189186563664,4,29,variable,high,0.07,0.025,high
1548,867,1,2021,18878.735563886552,0.25,54,52589.99804984691,1,30,fixed,low,0.03,0.01,low
1549,922,3,2024,2000.0,5.25,26,88811.70161203758,9,8,indexed,medium,0.05,0.015,medium
1550,377,1,2015,10349.544194238204,0.25,30,60307.29551786619,4,7,fixed,low,0.03,0.01,low
1551,743,2,2020,28964.99670200166,0.25,47,38267.49646092586,5,2,variable,high,0.07,0.025,high
1552,883,1,2020,2000.0,0.25,30,56820.60921460239,4,20,fixed,low,0.03,0.01,low
1553,828,2,2020,31874.27151682,0.25,40,80150.14789653305,2,28,variable,high,0.07,0.025,high
1554,402,2,2016,25212.299906445412,0.5,62,68920.61910504251,4,13,variable,high,0.07,0.025,high
1555,225,3,2022,33161.76081530022,3.0,63,20000.0,6,26,indexed,medium,0.05,0.015,medium
1556,217,1,2019,18014.308131190395,2.5,68,53122.356103746744,1,17,fixed,low,0.03,0.01,low
1557,568,1,2019,2000.0,2.5,41,91598.80215886893,5,16,fixed,low,0.03,0.01,low
1558,31,1,2016,24303.62641506498,0.5,43,55306.81324906874,4,7,fixed,low,0.03,0.01,low
1559,869,3,2018,32746.53124038341,2.0,43,52063.2355851071,1,12,indexed,medium,0.05,0.015,medium
1560,59,3,2023,29247.21805513421,5.0,27,58192.51937763117,7,2,indexed,medium,0.05,0.015,medium
1561,892,2,2023,13373.085165119646,5.0,29,48789.09647844054,6,26,variable,high,0.07,0.025,high
1562,898,2,2020,20867.61075462647,0.25,28,67881.43420226927,4,24,variable,high,0.07,0.025,high
1563,353,2,2023,14671.63731220076,5.0,36,72194.67135699664,4,11,variable,high,0.07,0.025,high
1564,935,3,2018,11807.335358106278,2.0,45,75894.78434110613,2,23,indexed,medium,0.05,0.015,medium
1565,445,3,2015,29553.88571179851,0.25,58,25212.247776884098,4,25,indexed,medium,0.05,0.015,medium
1566,235,3,2016,8024.676887348378,0.5,30,63177.54241982305,3,39,indexed,medium,0.05,0.015,medium
1567,107,2,2015,11061.835694183874,0.25,55,94546.07850123916,6,15,variable,high,0.07,0.025,high
1568,191,3,2022,8959.743665276146,3.0,37,54707.1462739855,2,37,indexed,medium,0.05,0.015,medium
1569,992,2,2023,5097.524767009534,5.0,69,20000.0,8,26,variable,high,0.07,0.025,high
1570,530,2,2024,21464.142918426034,5.25,53,64920.31928352067,9,18,variable,high,0.07,0.025,high
1571,913,1,2020,31615.03048481976,0.25,59,64461.751207609996,8,33,fixed,low,0.03,0.01,low
1572,738,1,2016,18151.232437547344,0.5,37,62430.14593681486,7,31,fixed,low,0.03,0.01,low
1573,679,1,2020,4942.521994358336,0.25,63,86869.80416368126,4,8,fixed,low,0.03,0.01,low
1574,583,2,2023,28399.445397420277,5.0,72,75939.9172744455,3,28,variable,high,0.07,0.025,high
1575,874,1,2017,36857.01754034971,1.0,53,79886.72159755857,6,35,fixed,low,0.03,0.01,low
1576,566,1,2023,13537.576758534055,5.0,45,109789.22162521388,2,31,fixed,low,0.03,0.01,low
1577,245,1,2016,15214.457332822818,0.5,37,61046.37095644967,7,16,fixed,low,0.03,0.01,low
1578,995,3,2019,25156.60630083394,2.5,74,96469.82938598882,8,23,indexed,medium,0.05,0.015,medium
1579,862,2,2016,36218.73747785051,0.5,56,49215.7196838751,6,17,variable,high,0.07,0.025,high
1580,76,1,2021,14801.658542747738,0.25,67,56572.98014392763,4,32,fixed,low,0.03,0.01,low
1581,547,3,2024,6675.502190017951,5.25,54,84505.1747417803,8,21,indexed,medium,0.05,0.015,medium
1582,267,3,2023,26314.186062724064,5.0,27,56593.980689787466,2,37,indexed,medium,0.05,0.015,medium
1583,317,3,2021,27990.680731422995,0.25,63,76724.45873643059,6,24,indexed,medium,0.05,0.015,medium
1584,812,1,2019,20061.314504352267,2.5,39,43152.58388545313,9,2,fixed,low,0.03,0.01,low
1585,121,3,2018,14418.667403425494,2.0,58,81333.66217429006,3,13,indexed,medium,0.05,0.015,medium
1586,836,2,2018,29943.787309920463,2.0,47,46110.342482755645,8,14,variable,high,0.07,0.025,high
1587,25,3,2024,25280.360045479643,5.25,47,28157.12944411344,6,19,indexed,medium,0.05,0.015,medium
1588,432,3,2022,12315.644830965071,3.0,28,71790.50092353356,7,33,indexed,medium,0.05,0.015,medium
1589,160,3,2024,20490.947313056717,5.25,55,78678.90332203473,9,26,indexed,medium,0.05,0.015,medium
1590,596,3,2024,6482.924679753534,5.25,55,102019.57545554303,3,17,indexed,medium,0.05,0.015,medium
1591,114,2,2024,26858.9045643792,5.25,41,69935.5114753382,5,29,variable,high,0.07,0.025,high
1592,735,1,2024,17377.664306171442,5.25,46,51359.12470051731,9,5,fixed,low,0.03,0.01,low
1593,900,2,2024,15642.891676152629,5.25,68,93306.18092120183,3,13,variable,high,0.07,0.025,high
1594,502,2,2015,19671.25514847566,0.25,73,44115.66002771133,9,11,variable,high,0.07,0.025,high
1595,166,1,2019,20403.07699330248,2.5,26,60238.56474800314,6,24,fixed,low,0.03,0.01,low
1596,703,3,2016,28949.300615655608,0.5,30,47433.27702407534,5,10,indexed,medium,0.05,0.015,medium
1597,175,1,2023,25910.905313252217,5.0,64,90833.45623592734,9,31,fixed,low,0.03,0.01,low
1598,1,1,2021,18435.907212071972,0.25,52,67343.40320466868,2,34,fixed,low,0.03,0.01,low
1599,899,2,2024,27636.68149718995,5.25,53,65886.82375236799,7,19,variable,high,0.07,0.025,high
1600,741,1,2022,24007.37253691613,3.0,33,62680.81772466048,5,20,fixed,low,0.03,0.01,low
1601,86,3,2020,15734.003637139629,0.25,40,63910.18300314913,4,23,indexed,medium,0.05,0.015,medium
1602,574,2,2023,18752.818417635142,5.0,32,80376.24159401888,2,16,variable,high,0.07,0.025,high
1603,320,3,2020,18517.771111568793,0.25,74,56035.722031156794,3,17,indexed,medium,0.05,0.015,medium
1604,401,2,2021,25052.613431742015,0.25,26,69296.04261663955,3,1,variable,high,0.07,0.025,high
1605,382,3,2021,16329.773852783583,0.25,69,69611.9742587797,5,39,indexed,medium,0.05,0.015,medium
1606,718,1,2023,16095.908135783668,5.0,35,133154.03607998148,7,31,fixed,low,0.03,0.01,low
1607,617,1,2022,39687.57309433959,3.0,38,42230.735952823816,6,19,fixed,low,0.03,0.01,low
1608,318,1,2015,29397.35481747104,0.25,37,56536.93796400604,5,25,fixed,low,0.03,0.01,low
1609,803,3,2018,12393.99335574861,2.0,66,59469.695025420835,4,22,indexed,medium,0.05,0.015,medium
1610,250,2,2021,25709.40993942198,0.25,54,49445.23551943747,2,22,variable,high,0.07,0.025,high
1611,525,2,2022,21183.500656551772,3.0,29,48295.48008433006,1,28,variable,high,0.07,0.025,high
1612,675,2,2021,23915.511752600938,0.25,26,48668.65610942061,5,14,variable,high,0.07,0.025,high
1613,555,1,2017,21373.413245651045,1.0,49,40785.222433290764,3,20,fixed,low,0.03,0.01,low
1614,898,3,2018,31896.426454852357,2.0,28,67881.43420226927,4,24,indexed,medium,0.05,0.015,medium
1615,952,2,2021,23456.20344651446,0.25,31,51156.900595269595,2,33,variable,high,0.07,0.025,high
1616,623,3,2022,19379.113017857126,3.0,67,33696.64515143618,8,37,indexed,medium,0.05,0.015,medium
1617,717,2,2021,30421.905769830173,0.25,66,47185.365044711136,6,28,variable,high,0.07,0.025,high
1618,896,1,2020,22332.85041087872,0.25,61,33618.72277030065,1,28,fixed,low,0.03,0.01,low
1619,256,3,2023,21214.78579329058,5.0,40,88940.70919842407,7,20,indexed,medium,0.05,0.015,medium
1620,307,2,2023,23140.226024861146,5.0,63,61218.581876987206,2,8,variable,high,0.07,0.025,high
1621,950,2,2021,19063.909766336335,0.25,52,62241.327503564775,1,22,variable,high,0.07,0.025,high
1622,144,2,2022,20092.269929954688,3.0,70,61539.079804510904,9,13,variable,high,0.07,0.025,high
1623,658,2,2020,14133.054112381273,0.25,28,59914.820255215796,7,35,variable,high,0.07,0.025,high
1624,391,1,2015,12488.327803761213,0.25,26,98524.15125465154,3,9,fixed,low,0.03,0.01,low
1625,813,2,2015,10014.296135175604,0.25,32,80013.25410316688,5,2,variable,high,0.07,0.025,high
1626,676,2,2020,6080.167132029239,0.25,32,61101.09243973923,8,36,variable,high,0.07,0.025,high
1627,169,1,2016,11202.826386154435,0.5,52,55381.3510024934,3,13,fixed,low,0.03,0.01,low
1628,990,2,2022,18257.329655330745,3.0,61,66739.85821788809,2,9,variable,high,0.07,0.025,high
1629,298,3,2015,21031.17582445637,0.25,51,39926.77576656395,8,17,indexed,medium,0.05,0.015,medium
1630,233,3,2016,17287.034368523593,0.5,73,41533.32111262424,6,32,indexed,medium,0.05,0.015,medium
1631,903,2,2022,2000.0,3.0,66,54047.148539571404,2,2,variable,high,0.07,0.025,high
1632,271,1,2020,35745.86357762342,0.25,53,78766.31431929008,3,31,fixed,low,0.03,0.01,low
1633,60,1,2024,30864.801228903816,5.25,52,79546.37032128658,1,12,fixed,low,0.03,0.01,low
1634,296,1,2016,24457.598512171287,0.5,32,35570.09873866869,5,36,fixed,low,0.03,0.01,low
1635,467,2,2016,39074.90672553268,0.5,50,34264.774106945275,4,12,variable,high,0.07,0.025,high
1636,235,2,2021,10226.358825162893,0.25,30,63177.54241982305,3,39,variable,high,0.07,0.025,high
1637,677,3,2019,38876.25120626004,2.5,31,52836.34872068887,3,36,indexed,medium,0.05,0.015,medium
1638,706,1,2019,10347.85923249452,2.5,42,57951.564679660405,5,33,fixed,low,0.03,0.01,low
1639,234,2,2022,22387.379252913564,3.0,61,69985.20062765597,6,25,variable,high,0.07,0.025,high
1640,368,2,2021,7261.626748657956,0.25,55,73488.98804807337,2,38,variable,high,0.07,0.025,high
1641,695,2,2023,20146.940955443668,5.0,29,47719.827858571894,1,18,variable,high,0.07,0.025,high
1642,845,1,2018,23861.664979983885,2.0,39,51707.685004460545,7,29,fixed,low,0.03,0.01,low
1643,232,1,2024,18453.096688654452,5.25,41,74899.82839228165,1,12,fixed,low,0.03,0.01,low
1644,873,3,2018,27138.774440901376,2.0,67,48264.339409810294,9,20,indexed,medium,0.05,0.015,medium
1645,491,1,2016,20990.144494872573,0.5,57,73910.46697930517,4,15,fixed,low,0.03,0.01,low
1646,619,2,2017,14775.852716224908,1.0,31,20000.0,1,16,variable,high,0.07,0.025,high
1647,503,3,2015,14331.866821976608,0.25,67,62550.84788741021,1,12,indexed,medium,0.05,0.015,medium
1648,890,1,2015,28109.137726156965,0.25,74,38700.023497817005,4,9,fixed,low,0.03,0.01,low
1649,735,1,2021,13462.579701930325,0.25,46,51359.12470051731,9,5,fixed,low,0.03,0.01,low
1650,592,1,2019,29154.029704849367,2.5,39,20000.0,9,32,fixed,low,0.03,0.01,low
1651,746,1,2017,32227.11792831931,1.0,42,72109.1683364107,4,4,fixed,low,0.03,0.01,low
1652,381,2,2021,3312.8613765387017,0.25,61,84255.68778260837,1,29,variable,high,0.07,0.025,high
1653,696,1,2016,31329.263873010346,0.5,54,78733.20619693585,5,1,fixed,low,0.03,0.01,low
1654,428,2,2017,40604.226984446985,1.0,32,48635.89261207181,3,25,variable,high,0.07,0.025,high
1655,697,2,2015,22520.037612019285,0.25,30,60847.04261534864,3,39,variable,high,0.07,0.025,high
1656,646,2,2022,25990.841852948222,3.0,37,51053.150778852694,9,2,variable,high,0.07,0.025,high
1657,732,3,2016,30370.053243691586,0.5,46,74721.57632684546,9,8,indexed,medium,0.05,0.015,medium
1658,800,2,2021,17245.176848209776,0.25,71,49845.53773393718,1,11,variable,high,0.07,0.025,high
1659,364,1,2023,21822.8022353787,5.0,66,85199.27004683176,3,17,fixed,low,0.03,0.01,low
1660,202,3,2020,6858.004703768907,0.25,63,59184.11020430078,9,39,indexed,medium,0.05,0.015,medium
1661,882,1,2016,21386.35028530451,0.5,62,58962.69666388879,9,21,fixed,low,0.03,0.01,low
1662,146,2,2016,24981.119956445415,0.5,53,78166.72322162188,8,38,variable,high,0.07,0.025,high
1663,836,1,2023,25161.630229264694,5.0,47,46110.342482755645,8,14,fixed,low,0.03,0.01,low
1664,639,3,2024,30654.247235975803,5.25,31,44421.20718367517,8,37,indexed,medium,0.05,0.015,medium
1665,457,3,2022,12251.978218644708,3.0,29,49718.33894572281,7,5,indexed,medium,0.05,0.015,medium
1666,135,1,2023,14673.932433265036,5.0,27,47009.63578192337,3,39,fixed,low,0.03,0.01,low
1667,626,1,2018,38955.07345991355,2.0,59,57043.86992905765,8,37,fixed,low,0.03,0.01,low
1668,264,1,2018,18496.7162623629,2.0,56,95168.3571475825,5,20,fixed,low,0.03,0.01,low
1669,64,3,2016,22000.33787312328,0.5,37,20000.0,2,2,indexed,medium,0.05,0.015,medium
1670,491,2,2024,19329.89958274779,5.25,57,73910.46697930517,4,15,variable,high,0.07,0.025,high
1671,647,1,2015,11783.191736949777,0.25,30,41448.712942750826,4,33,fixed,low,0.03,0.01,low
1672,41,2,2024,36235.29210891806,5.25,74,73652.7216713741,3,15,variable,high,0.07,0.025,high
1673,296,3,2018,14722.985880793942,2.0,32,35570.09873866869,5,36,indexed,medium,0.05,0.015,medium
1674,3,1,2024,8727.1447629307,5.25,29,40002.001474725985,3,8,fixed,low,0.03,0.01,low
1675,913,1,2024,15492.597226972484,5.25,59,64461.751207609996,8,33,fixed,low,0.03,0.01,low
1676,706,3,2022,2000.0,3.0,42,57951.564679660405,5,33,indexed,medium,0.05,0.015,medium
1677,975,1,2016,13487.125350168182,0.5,26,87843.28010442764,6,27,fixed,low,0.03,0.01,low
1678,110,2,2022,10318.714021476733,3.0,44,77421.51457691191,3,16,variable,high,0.07,0.025,high
1679,221,3,2015,26174.286309273244,0.25,59,81110.8920426395,2,38,indexed,medium,0.05,0.015,medium
1680,370,3,2015,13265.857604401275,0.25,57,41569.89207952354,7,13,indexed,medium,0.05,0.015,medium
1681,368,1,2018,28878.039355788485,2.0,55,73488.98804807337,2,38,fixed,low,0.03,0.01,low
1682,436,3,2021,33984.83993069321,0.25,33,46879.16520382047,5,21,indexed,medium,0.05,0.015,medium
1683,918,1,2023,27811.753362875992,5.0,56,51996.12997971255,7,16,fixed,low,0.03,0.01,low
1684,4,1,2019,17846.117111399235,2.5,45,55256.24523175868,8,39,fixed,low,0.03,0.01,low
1685,244,3,2016,21411.14496705593,0.5,49,61171.742750847065,8,18,indexed,medium,0.05,0.015,medium
1686,902,1,2021,4750.150598559403,0.25,37,77475.43992097591,5,28,fixed,low,0.03,0.01,low
1687,166,2,2016,18662.206274787604,0.5,26,60238.56474800314,6,24,variable,high,0.07,0.025,high
1688,26,2,2023,11395.61531933167,5.0,65,77483.53834476646,9,11,variable,high,0.07,0.025,high
1689,395,1,2023,26943.263811492987,5.0,52,52503.91231009857,1,6,fixed,low,0.03,0.01,low
1690,474,2,2017,45727.52389244474,1.0,36,20000.0,3,11,variable,high,0.07,0.025,high
1691,17,1,2022,24998.216359738093,3.0,42,67708.65143482524,5,25,fixed,low,0.03,0.01,low
1692,728,2,2018,2000.0,2.0,56,46477.785294877416,7,31,variable,high,0.07,0.025,high
1693,92,3,2017,16387.69807085627,1.0,71,59104.79384775653,5,3,indexed,medium,0.05,0.015,medium
1694,483,1,2015,21224.909253744547,0.25,54,64046.536297682826,5,27,fixed,low,0.03,0.01,low
1695,543,1,2019,20873.574252602637,2.5,50,67720.06629919601,9,34,fixed,low,0.03,0.01,low
1696,205,1,2018,12691.86874391247,2.0,56,68682.84440524432,1,8,fixed,low,0.03,0.01,low
1697,502,1,2015,22452.917426369353,0.25,73,44115.66002771133,9,11,fixed,low,0.03,0.01,low
1698,931,1,2024,7574.991630806127,5.25,67,73867.99411743772,3,12,fixed,low,0.03,0.01,low
1699,400,1,2022,10550.91277314933,3.0,52,60912.32858643088,1,33,fixed,low,0.03,0.01,low
1700,207,3,2022,26457.976416037112,3.0,64,46220.83177083009,7,27,indexed,medium,0.05,0.015,medium
1701,619,3,2022,9843.367691201742,3.0,31,20000.0,1,16,indexed,medium,0.05,0.015,medium
1702,146,2,2017,25382.11605492257,1.0,53,78166.72322162188,8,38,variable,high,0.07,0.025,high
1703,879,1,2020,6305.36225343942,0.25,33,55363.476615150495,4,38,fixed,low,0.03,0.01,low
1704,101,2,2021,37648.25883791736,0.25,66,37927.242575012046,9,8,variable,high,0.07,0.025,high
1705,880,2,2023,12257.300775959453,5.0,63,33476.03688714231,8,30,variable,high,0.07,0.025,high
1706,830,3,2019,17763.33428196556,2.5,52,43513.53975874243,1,1,indexed,medium,0.05,0.015,medium
1707,880,2,2023,23306.13261090406,5.0,63,33476.03688714231,8,30,variable,high,0.07,0.025,high
1708,241,3,2020,14346.500474989058,0.25,28,95630.73363934089,5,34,indexed,medium,0.05,0.015,medium
1709,923,2,2024,21434.059610713044,5.25,48,43535.89805397154,3,3,variable,high,0.07,0.025,high
1710,759,1,2024,25753.56724520126,5.25,52,67312.97173311809,3,6,fixed,low,0.03,0.01,low
1711,163,2,2024,29606.13232503485,5.25,48,53426.75969675408,4,13,variable,high,0.07,0.025,high
1712,884,3,2018,27914.97435972957,2.0,71,42142.907182445386,2,4,indexed,medium,0.05,0.015,medium
1713,173,3,2015,18281.89536197326,0.25,62,36645.466247794786,7,27,indexed,medium,0.05,0.015,medium
1714,502,3,2015,18533.68225956398,0.25,73,44115.66002771133,9,11,indexed,medium,0.05,0.015,medium
1715,547,2,2024,43491.08558025032,5.25,54,84505.1747417803,8,21,variable,high,0.07,0.025,high
1716,284,2,2019,29498.89068249292,2.5,74,92611.63940660126,2,35,variable,high,0.07,0.025,high
1717,359,3,2017,10781.763436797863,1.0,51,39406.675434411125,1,2,indexed,medium,0.05,0.015,medium
1718,381,1,2019,20999.88163765552,2.5,61,84255.68778260837,1,29,fixed,low,0.03,0.01,low
1719,870,1,2019,16648.568612218074,2.5,47,69374.99568630572,5,37,fixed,low,0.03,0.01,low
1720,905,2,2015,18646.657660768902,0.25,66,52384.11137721581,4,22,variable,high,0.07,0.025,high
1721,972,2,2022,7705.048422919121,3.0,26,25115.15746121425,6,10,variable,high,0.07,0.025,high
1722,911,3,2019,15880.76765614047,2.5,54,89164.08976774807,7,15,indexed,medium,0.05,0.015,medium
1723,533,2,2019,38115.55773193913,2.5,72,65108.676891441,4,2,variable,high,0.07,0.025,high
1724,820,2,2023,25790.763008755028,5.0,67,68255.65505647853,5,31,variable,high,0.07,0.025,high
1725,163,3,2022,2000.0,3.0,48,53426.75969675408,4,13,indexed,medium,0.05,0.015,medium
1726,609,3,2015,32167.234924979468,0.25,44,69208.81015159472,1,4,indexed,medium,0.05,0.015,medium
1727,307,2,2017,30896.295229091615,1.0,63,61218.581876987206,2,8,variable,high,0.07,0.025,high
1728,339,1,2021,16407.146956935834,0.25,47,43453.02000719294,6,24,fixed,low,0.03,0.01,low
1729,55,2,2015,27172.635437832152,0.25,64,37354.34489045438,7,3,variable,high,0.07,0.025,high
1730,983,1,2015,11406.007891827992,0.25,66,56006.671477252035,7,35,fixed,low,0.03,0.01,low
1731,333,1,2019,15297.442837336426,2.5,43,25836.298613668187,5,28,fixed,low,0.03,0.01,low
1732,127,1,2023,34985.46360669854,5.0,74,57273.23305971027,7,3,fixed,low,0.03,0.01,low
1733,940,3,2020,17282.699601302917,0.25,74,68403.06587972572,9,7,indexed,medium,0.05,0.015,medium
1734,705,3,2024,2000.0,5.25,66,59391.193369944674,1,34,indexed,medium,0.05,0.015,medium
1735,243,3,2016,19366.967772186632,0.5,32,52968.55842799746,4,5,indexed,medium,0.05,0.015,medium
1736,861,2,2023,19214.11607085643,5.0,46,35292.73946655095,5,22,variable,high,0.07,0.025,high
1737,600,3,2020,31983.685693734595,0.25,46,77890.60434777034,8,27,indexed,medium,0.05,0.015,medium
1738,848,3,2019,20143.3642217576,2.5,70,68228.96655177181,3,14,indexed,medium,0.05,0.015,medium
1739,409,2,2019,15784.176885597073,2.5,60,54657.473281186154,2,31,variable,high,0.07,0.025,high
1740,503,2,2017,30450.56145231206,1.0,67,62550.84788741021,1,12,variable,high,0.07,0.025,high
1741,727,1,2020,21207.902325011102,0.25,29,55319.28456086848,1,35,fixed,low,0.03,0.01,low
1742,604,2,2018,12499.77318434283,2.0,58,73446.02395173298,1,1,variable,high,0.07,0.025,high
1743,303,2,2024,31549.975605416177,5.25,32,39150.767661375285,4,18,variable,high,0.07,0.025,high
1744,464,3,2016,21936.617645167993,0.5,36,66838.10042530941,1,30,indexed,medium,0.05,0.015,medium
1745,235,1,2017,20029.259666794376,1.0,30,63177.54241982305,3,39,fixed,low,0.03,0.01,low
1746,696,1,2023,21779.083914116545,5.0,54,78733.20619693585,5,1,fixed,low,0.03,0.01,low
1747,38,2,2023,9293.31628583403,5.0,36,55716.50925728999,2,25,variable,high,0.07,0.025,high
1748,139,3,2020,14723.462238216627,0.25,64,63635.29366399526,4,1,indexed,medium,0.05,0.015,medium
1749,195,3,2024,20035.826018327833,5.25,36,44695.55267990615,2,25,indexed,medium,0.05,0.015,medium
1750,527,3,2024,18053.3630497532,5.25,61,26010.05142643112,2,38,indexed,medium,0.05,0.015,medium
1751,769,3,2023,32724.283828165957,5.0,54,76336.77419264504,6,15,indexed,medium,0.05,0.015,medium
1752,647,2,2018,22174.058527270034,2.0,30,41448.712942750826,4,33,variable,high,0.07,0.025,high
1753,1,3,2019,28549.039226364024,2.5,52,67343.40320466868,2,34,indexed,medium,0.05,0.015,medium
1754,561,1,2024,20093.953545758493,5.25,71,30364.43389006326,1,14,fixed,low,0.03,0.01,low
1755,96,1,2020,30562.884837461228,0.25,48,75129.97855680312,2,11,fixed,low,0.03,0.01,low
1756,713,2,2023,23975.27756573154,5.0,44,54970.21485017019,3,1,variable,high,0.07,0.025,high
1757,413,3,2019,20134.2048538846,2.5,65,75602.52011747636,3,36,indexed,medium,0.05,0.015,medium
1758,538,3,2022,19867.169110409806,3.0,35,63194.8673410149,7,38,indexed,medium,0.05,0.015,medium
1759,855,3,2015,10455.613737090367,0.25,53,100991.49857249079,6,8,indexed,medium,0.05,0.015,medium
1760,429,3,2019,25069.15720136311,2.5,48,52149.14883538053,6,26,indexed,medium,0.05,0.015,medium
1761,235,2,2024,19597.95265463621,5.25,30,63177.54241982305,3,39,variable,high,0.07,0.025,high
1762,349,3,2015,14980.080398187954,0.25,40,52225.67018125545,8,31,indexed,medium,0.05,0.015,medium
1763,756,2,2024,31064.617708120717,5.25,47,66020.47208327123,1,10,variable,high,0.07,0.025,high
1764,870,3,2020,7497.839741051988,0.25,47,69374.99568630572,5,37,indexed,medium,0.05,0.015,medium
1765,481,3,2021,15775.04104567566,0.25,49,43150.05017266598,7,12,indexed,medium,0.05,0.015,medium
1766,839,1,2019,30277.187487795334,2.5,34,67224.43192801761,4,17,fixed,low,0.03,0.01,low
1767,396,2,2015,23155.229409202533,0.25,41,50987.5743185021,3,18,variable,high,0.07,0.025,high
1768,351,1,2020,19521.410723472425,0.25,56,78319.7071189159,5,39,fixed,low,0.03,0.01,low
